26/12/2020 15:05:24.656,44717,TILEBOX @321257,60140,020046015A00,2,326,90
26/12/2020 15:05:24.682,44744,TILEBOX @321257,60146,450005032100,69,773,33
26/12/2020 15:05:24.682,44744,TILEBOX @321257,60144,3D009D02ACFF,61,669,-84
26/12/2020 15:05:24.712,44773,TILEBOX @321257,60149,85000E03A0FF,133,782,-96
26/12/2020 15:05:24.742,44803,TILEBOX @321257,60151,FEFF9B03C6FF,-2,923,-58
26/12/2020 15:05:24.765,44827,TILEBOX @321257,60153,FEFF9B03C6FF,-2,923,-58
26/12/2020 15:05:24.788,44850,TILEBOX @321257,60155,4CFFF003B2FF,-180,1008,-78
26/12/2020 15:05:24.832,44893,TILEBOX @321257,60158,8DFFD103FCFE,-115,977,-260
26/12/2020 15:05:24.832,44894,TILEBOX @321257,60160,70006704ADFE,112,1127,-339
26/12/2020 15:05:24.856,44917,TILEBOX @321257,60164,EAFF4204D5FE,-22,1090,-299
26/12/2020 15:05:24.855,44917,TILEBOX @321257,60162,5C00080492FE,92,1032,-366
26/12/2020 15:05:24.879,44940,TILEBOX @321257,60167,DBFFEB0468FF,-37,1259,-152
26/12/2020 15:05:24.902,44963,TILEBOX @321257,60171,94FF600487FF,-108,1120,-121
26/12/2020 15:05:24.902,44964,TILEBOX @321257,60169,B3FF740469FF,-77,1140,-151
26/12/2020 15:05:24.926,44987,TILEBOX @321257,60173,54FF87047DFF,-172,1159,-131
26/12/2020 15:05:24.952,45013,TILEBOX @321257,60176,9BFF7A0469FF,-101,1146,-151
26/12/2020 15:05:24.976,45037,TILEBOX @321257,60178,FCFF6F04E9FF,-4,1135,-23
26/12/2020 15:05:24.999,45061,TILEBOX @321257,60182,F9FFB70423FF,-7,1207,-221
26/12/2020 15:05:24.999,45061,TILEBOX @321257,60180,F5FFC7046FFF,-11,1223,-145
26/12/2020 15:05:25.023,45084,TILEBOX @321257,60185,C5FF640489FF,-59,1124,-119
26/12/2020 15:05:25.046,45109,TILEBOX @321257,60189,7900EF04FBFF,121,1263,-5
26/12/2020 15:05:25.046,45110,TILEBOX @321257,60187,E9FFC10494FF,-23,1217,-108
26/12/2020 15:05:25.072,45133,TILEBOX @321257,60192,85000B049FFF,133,1035,-97
26/12/2020 15:05:25.102,45164,TILEBOX @321257,60196,490039047FFF,73,1081,-129
